REPORTED_WKLY_SPEND,REPORTED_WKLY_SPEND_USF,REPORTED_WKLY_SPEND_COMPETITOR_1,REPORTED_COP_SPEND,REPORTED_PRODUCE_SPEND,SMALL_QTY_RANK,DEL_FLEX_RANK,CUT_TIME_RANK,CUST_NBR,DIV_NBR,PYR_SEG_CD
3011.710577,1011.710577,0,500,800,1,5,8,27906,5,Other
2000.007273,0.007272727,0,3200,6800,2,7,8,11881,5,Education
4960.884231,2960.884231,2000,2550,175,2,9,7,6204,17,Independent Restaurant
4960.884231,2960.884231,2000,2550,175,2,9,7,6204,49,Independent Restaurant
3778.703077,1778.703077,1500,1475,500,2,3,7,130409,12,Independent Restaurant
3134.314615,1134.314615,2000,1600,400,2,10,9,139484,23,Independent Restaurant
2001,1,0,1200,600,2,9,3,53492,11,Hospitality
15322.69346,13322.69346,0,1300,1950,3,6,9,89588,53,Independent Restaurant
5397.809808,3397.809808,0,4125,2075,3,9,8,103184,6,Education
5397.809808,3397.809808,0,4125,2075,3,9,8,103184,7,Education
4756.657692,2756.657692,2000,2500,1200,3,2,6,104170,29,Hospitality
2809.549615,809.5496154,1500,1850,1875,3,10,6,85240,28,National Chain
2358.935192,358.9351923,0,1000,1800,3,5,10,85604,3,Hospitality
3826.860385,1826.860385,0,200,0,3,6,5,5451,47,Independent Restaurant
2160.2,160.2,0,200,300,3,2,8,117445,30,Education
2001,1,0,0,0,3,9,8,148096,3,Independent Restaurant
6597.755769,4597.755769,0,1700,1350,4,2,9,36020,10,Independent Restaurant
7383.289423,5383.289423,0,2000,0,4,10,5,105948,1,Independent Restaurant
4741.016538,2741.016538,0,700,175,4,6,10,44473,24,Independent Restaurant
4105.847692,2105.847692,0,0,0,4,9,7,124583,47,Retail
2372.122692,372.1226923,800,2100,600,4,6,10,137945,42,Independent Restaurant
2860.729038,860.7290385,800,440,520,4,10,7,26429,58,Independent Restaurant
4042.054038,2042.054038,0,1150,875,5,3,2,121021,27,Independent Restaurant
3068.572308,1068.572308,0,1000,1000,5,6,7,130202,36,Independent Restaurant
3523.034038,1523.034038,1400,1600,195,5,4,3,40557,16,Hospitality
2337.702885,337.7028846,2000,1325,200,5,6,1,44773,1,Independent Restaurant
6713.506346,4713.506346,0,820,2280,6,7,4,113123,28,Independent Restaurant
8628.575962,6628.575962,0,3500,1750,6,3,7,108445,51,Other
4251.364808,2251.364808,1000,2375,400,6,7,8,46524,9,Independent Restaurant
3374.149231,1374.149231,0,0,0,6,9,10,60642,18,Independent Restaurant
2255.991875,255.991875,0,1900,300,6,9,10,22464,48,Independent Restaurant
2676.304231,676.3042308,0,210,70,6,2,5,86947,19,Independent Restaurant
8039.4825,6039.4825,0,5050,0,7,9,2,79213,10,Independent Restaurant
5257.373654,3257.373654,0,2000,1200,7,9,10,146840,31,Independent Restaurant
2513.959231,513.9592308,2000,1000,750,7,8,5,69209,2,Hospitality
25869.06019,23869.06019,0,15000,9000,8,9,5,104748,24,Regional
3356.857692,1356.857692,0,2000,550,8,6,10,116639,9,Independent Restaurant
4947.561154,2947.561154,2000,1500,1500,8,2,10,86831,24,Independent Restaurant
3343.844038,1343.844038,2000,3300,550,8,3,4,108589,21,Education
3006.610192,1006.610192,0,1950,1700,8,6,9,101005,3,Independent Restaurant
5867.975192,3867.975192,1500,1000,1100,8,3,5,26746,54,Other
2013.335,13.335,1000,60,90,8,1,6,70247,11,Independent Restaurant
24512.04885,22512.04885,0,18750,8250,9,5,8,31330,46,Independent Restaurant
4660.544808,2660.544808,0,6800,4000,9,8,10,138913,38,Independent Restaurant
7666.964615,5666.964615,0,2145,2035,9,3,6,39910,61,Independent Restaurant
6607.107885,4607.107885,2000,2970,2300,9,6,10,84405,35,Independent Restaurant
53968.433,51968.433,0,4900,1500,10,7,6,23953,6,Hospitality
53968.433,51968.433,0,4900,1500,10,7,6,23953,7,Hospitality
5232.389615,3232.389615,0,4125,1375,10,5,9,51056,34,Independent Restaurant
2912.023846,912.0238461,0,800,200,10,1,8,109852,12,Independent Restaurant
7581.068077,3581.068077,0,2800,2200,0,0,0,94333,3,Hospitality
4712.932692,712.9326923,0,3275,1175,0,0,0,23356,35,Independent Restaurant
6309.925769,2309.925769,2000,500,1800,0,0,0,133935,24,Retail
7402.959423,3402.959423,0,0,0,0,0,0,141873,13,Retail
4023.423077,23.42307692,4000,400,400,0,0,0,19752,9,Independent Restaurant
4658.739808,658.7398077,0,1900,640,0,0,0,123202,6,Independent Restaurant
4983.256538,983.2565385,0,5450,3000,1,8,7,54341,48,Independent Restaurant
4453.716154,453.7161538,4000,3600,2700,1,10,7,76131,56,Independent Restaurant
40809.49154,36809.49154,0,27000,9000,3,9,7,152699,40,Regional
4052.156,52.156,0,250,375,3,4,9,50625,13,Independent Restaurant
5103.048333,1103.048333,0,2600,6200,4,9,6,5862,10,Hospitality
6520.273846,2520.273846,0,1800,1800,4,9,7,100464,20,Independent Restaurant
6309.925769,2309.925769,2000,300,2000,4,1,3,133935,24,Retail
6014.397115,2014.397115,500,875,1675,4,5,3,83619,36,Hospitality
5109.085769,1109.085769,0,1435,1015,4,2,10,145496,36,Independent Restaurant
4380.431923,380.4319231,0,1200,300,5,9,4,116301,32,Hospitality
10414.01769,6414.017692,0,2250,2250,6,2,10,70946,61,Independent Restaurant
5103.421154,1103.421154,0,0,80,6,8,9,72798,58,Retail
8688.693846,4688.693846,500,2250,1500,7,4,9,46807,46,Independent Restaurant
5921.710962,1921.710962,0,2000,2400,7,3,6,22847,23,Independent Restaurant
5741.287692,1741.287692,3000,1000,2000,7,4,10,90450,33,Independent Restaurant
4348.005962,348.0059615,4000,2100,900,7,3,4,27504,54,Independent Restaurant
4858.720385,858.7203846,4000,1400,2900,8,7,9,57490,26,Regional
26670.21058,22670.21058,0,18600,3200,9,2,3,88648,29,Hospitality
12717.01481,8717.014808,4000,1600,0,10,8,9,71498,29,National Chain
6188.369615,2188.369615,0,1925,2225,10,7,4,152403,27,Independent Restaurant
5497.606346,1497.606346,0,1500,1200,10,3,5,89012,38,Independent Restaurant
6830.287115,2830.287115,4000,4800,0,10,7,1,144110,10,Independent Restaurant
6681.088462,2681.088462,1300,1030,260,10,2,9,41688,58,Education
4001,1,0,0,0,10,1,3,36717,28,Independent Restaurant
2075.980577,775.9805769,500,515,265,0,0,0,7333,28,Hospitality
2396.361538,1096.361538,500,45,345,2,4,5,31767,28,Hospitality
7768.678269,6468.678269,0,2920,2920,3,4,5,115765,20,Independent Restaurant
9506.961346,8206.961346,1000,2450,1420,3,2,7,99212,31,Independent Restaurant
4623.446346,3323.446346,0,1860,1360,3,6,9,153110,27,Independent Restaurant
3971.638846,2671.638846,800,1522,914,3,7,10,120510,54,Independent Restaurant
2847.764808,1547.764808,600,630,0,3,4,7,61313,47,Independent Restaurant
1361.327692,61.32769231,0,650,420,3,6,10,131282,11,Independent Restaurant
2903.813269,1603.813269,0,847,839,4,6,10,90110,24,Independent Restaurant
3226.679808,1926.679808,0,2150,800,5,8,4,82699,28,Independent Restaurant
2446.590385,1146.590385,0,280,280,5,7,3,12210,30,Independent Restaurant
1550.916154,250.9161539,1000,1110,520,6,8,10,60909,33,Retail
2366.069808,1066.069808,0,390,650,6,5,10,148845,15,Health Care
2634.338846,1334.338846,300,155,170,7,4,3,44728,6,Independent Restaurant
2792.986346,1492.986346,1000,1000,625,9,7,8,80924,50,Hospitality
2201.740962,901.7409615,0,1200,275,9,2,7,32985,46,Independent Restaurant
1730.743846,430.7438462,1300,330,630,9,8,10,85687,36,Independent Restaurant
1730.743846,430.7438462,1300,330,630,9,8,10,85687,36,Independent Restaurant
8188.693846,4688.693846,500,1000,750,0,0,0,46807,46,Independent Restaurant
4984.419615,1484.419615,0,2070,1345,1,4,2,2034,20,Independent Restaurant
7043.223269,3543.223269,0,2380,225,1,6,4,128565,48,Retail
5965.432692,2465.432692,1000,3100,0,2,10,7,110542,10,Independent Restaurant
5965.432692,2465.432692,1500,930,0,3,2,6,110542,10,Independent Restaurant
4510.207692,1010.207692,0,850,700,3,4,8,98920,20,Independent Restaurant
4510.207692,1010.207692,0,850,700,3,4,8,98920,39,Independent Restaurant
5954.756346,2454.756346,0,3000,475,4,2,6,94871,10,Independent Restaurant
4430.744231,930.7442308,0,3600,725,4,9,6,85804,23,Independent Restaurant
8682.082885,5182.082885,2000,4200,1300,5,6,10,102562,42,Independent Restaurant
5900.959615,2400.959615,0,1830,1410,5,4,9,142692,34,Independent Restaurant
4239.464423,739.4644231,1500,1600,1000,6,9,7,13677,6,National Chain
4239.464423,739.4644231,1500,1600,1000,6,9,7,13677,6,National Chain
8121.245385,4621.245385,3500,3500,875,8,4,9,112603,22,Independent Restaurant
4817.661154,1317.661154,0,3000,2100,8,5,6,91883,38,Independent Restaurant
5911.123654,2411.123654,3000,5350,1450,9,5,6,41647,58,Independent Restaurant
3716.603269,216.6032692,0,2450,1700,9,6,10,7876,11,Independent Restaurant
6024.011346,2524.011346,0,2800,350,9,1,3,53349,3,Independent Restaurant
6916.023654,5416.023654,0,0,1800,0,0,0,835,21,Hospitality
2690.912692,1190.912692,0,1200,1250,0,0,0,31773,28,Education
4748.933333,3248.933333,500,1500,1100,0,0,0,148483,28,Hospitality
2285.632308,785.6323077,0,750,375,0,0,0,65176,3,Independent Restaurant
2995.911923,1495.911923,0,187.5,187.5,0,0,0,97952,35,Independent Restaurant
2492.872692,992.8726923,1500,1050,270,0,0,0,46453,32,Health Care
2707.710577,1207.710577,1500,450,1050,1,4,10,90412,43,Other
2390.228462,890.2284615,0,550,900,1,6,5,138349,24,Independent Restaurant
1735.037115,235.0371154,0,485,65,1,3,7,153556,59,Independent Restaurant
6170.850769,4670.850769,0,125,375,2,5,3,84365,9,Hospitality
11579.01538,10079.01538,0,1300,1100,2,8,5,108621,11,Independent Restaurant
2410.724615,910.7246154,0,900,0,2,6,9,1769,48,Retail
2691.435577,1191.435577,600,760,660,2,10,9,120599,37,Other
2691.435577,1191.435577,600,760,660,2,10,9,120599,54,Other
1912.539615,412.5396154,1500,725,500,2,8,10,99858,2,Other
2035.364,535.364,0,0,450,2,8,10,90680,66,Retail
2066.455192,566.4551923,0,665,815,2,4,1,20502,36,Independent Restaurant
2249.213333,749.2133333,1500,750.2,300.3,2,7,9,11154,54,Education
1566.530385,66.53038462,0,0,0,2,1,3,7958,2,Independent Restaurant
4670.292885,3170.292885,0,3000,750,3,6,10,44675,24,Independent Restaurant
1759.479615,259.4796154,1500,0,0,3,10,7,39122,50,Retail
5783.65,4283.65,1000,1000,400,3,1,2,28307,54,Independent Restaurant
5906.591538,4406.591538,0,7050,7425,4,6,7,84502,2,Retail
3387.59,1887.59,0,1585,1730,4,9,5,55606,42,Independent Restaurant
2092.37,592.37,0,1500,1500,4,7,6,112274,36,Independent Restaurant
4735.045,3235.045,1500,1385,115,4,10,9,141024,34,Independent Restaurant
2394.358846,894.3588462,0,1000,1250,4,5,8,7559,2,Independent Restaurant
1501,1,700,350,800,4,9,6,137707,60,Independent Restaurant
3216.177692,1716.177692,0,1200,825,5,3,9,125684,22,Independent Restaurant
2397.803077,897.8030769,0,525,650,5,8,3,92577,23,Independent Restaurant
1864.003333,364.0033333,0,40,40,5,7,10,10690,15,Education
1600.164615,100.1646154,1200,990,30,5,9,10,19373,32,Hospitality
5707.387115,4207.387115,0,400,800,6,5,3,14576,50,Independent Restaurant
2015.7675,515.7675,0,1500,0,6,10,8,23054,52,Independent Restaurant
2015.7675,515.7675,0,1500,0,6,10,8,23054,52,Independent Restaurant
1522.167692,22.16769231,0,200,400,6,4,5,29588,42,Independent Restaurant
6473.940385,4973.940385,0,5250,505,7,5,10,128316,28,Independent Restaurant
3558.399423,2058.399423,1000,2250,650,7,3,6,44798,24,Independent Restaurant
2659.172115,1159.172115,1500,750,750,7,2,6,44097,16,Hospitality
2116.5825,616.5825,1500,500,250,7,9,8,100651,49,National Chain
2012.668654,512.6686538,0,600,150,7,4,10,139293,42,Independent Restaurant
5114.891667,3614.891667,0,430,400,7,6,9,58901,16,Hospitality
4835.518462,3335.518462,0,2875,1500,8,7,4,116533,3,Hospitality
5500.665962,4000.665962,0,2250,750,8,5,2,8567,8,Independent Restaurant
3992.375,2492.375,0,900,600,8,6,10,3507,52,Independent Restaurant
4957.678462,3457.678462,0,4750,1150,9,5,3,21047,31,Independent Restaurant
2746.207333,1246.207333,0,2850,1575,9,2,5,135841,7,Regional
4466.2075,2966.2075,1500,1375,1250,9,4,5,140262,47,Independent Restaurant
3494.44973,1994.44973,1000,2300,1800,9,7,5,41533,66,Independent Restaurant
6801.383077,5301.383077,1500,1750,1225,9,10,4,3255,3,Hospitality
3395.379615,1895.379615,300,0,0,9,4,3,151214,42,Independent Restaurant
1888.529808,388.5298077,0,220,220,9,4,6,116441,11,Independent Restaurant
2224.706731,724.7067308,0,550,975,9,7,8,100593,48,Independent Restaurant
16537.01615,15037.01615,1500,760,230,9,4,8,66113,46,Regional
16509.25692,15009.25692,0,7575,3150,10,7,6,22497,51,Independent Restaurant
8362.829615,6862.829615,1500,4250,2550,10,9,7,104703,30,Hospitality
4884.817885,3384.817885,1000,1000,800,10,8,9,136072,56,Independent Restaurant
2703.093077,1203.093077,0,900,855,10,6,4,146869,47,Independent Restaurant
2075.798654,575.7986539,0,0,0,10,9,8,138867,15,Retail
5272.1025,2272.1025,0,600,0,0,0,0,110923,22,Independent Restaurant
14249.23308,11249.23308,0,10000,3000,2,7,5,87825,43,Other
6940.794231,3940.794231,0,6300,900,2,5,6,26338,42,Independent Restaurant
7618.516731,4618.516731,1000,4400,850,2,9,3,134179,45,Hospitality
8830.133077,5830.133077,3000,1660,470,2,4,7,39364,15,Health Care
5004.017692,2004.017692,3000,4800,0,3,9,7,154588,56,Independent Restaurant
7862.424808,4862.424808,0,3250,1000,3,5,6,134442,38,Regional
3557.636346,557.6363462,3000,3000,1000,3,8,2,86132,15,Health Care
4797.279808,1797.279808,1500,1450,1050,3,9,7,66515,34,Independent Restaurant
3316.313462,316.3134615,0,1250,1150,3,5,7,79612,21,Independent Restaurant
3243.923269,243.9232692,2000,840,110,3,2,8,68070,31,Retail
3388.200769,388.2007692,0,1600,650,3,9,8,152736,26,Independent Restaurant
13821.99596,10821.99596,0,2740,1060,4,3,6,30723,11,Independent Restaurant
8539.682308,5539.682308,0,2000,1000,4,6,7,119045,24,Independent Restaurant
3001,1,0,1800,900,4,5,9,13775,54,Independent Restaurant
5079.335192,2079.335192,2000,1400,100,4,1,10,39647,6,Hospitality
4426.445962,1426.445962,0,1620,600,4,1,9,31523,39,Independent Restaurant
3710.148077,710.1480769,0,100,400,4,5,10,38427,50,Independent Restaurant
5739.390962,2739.390962,0,1800,1800,5,3,6,111387,11,Independent Restaurant
3424.916346,424.9163462,3000,800,1400,5,9,7,13991,56,Independent Restaurant
3153.208654,153.2086538,3000,2025,725,5,7,9,122278,54,Independent Restaurant
3119.044038,119.0440385,0,240,30,5,7,3,45261,61,Retail
3639.376346,639.3763462,0,5500,2750,6,2,5,94055,28,Hospitality
3311.344231,311.3442308,0,2400,0,6,9,7,129468,21,Independent Restaurant
6753.569231,3753.569231,1500,3700,1300,6,7,10,73344,26,Independent Restaurant
3136.88,136.88,0,1900,600,6,7,10,72778,58,Education
20630.86577,17630.86577,3000,12150,16150,7,9,10,64456,28,Independent Restaurant
11690.52846,8690.528462,0,11500,2550,7,5,6,45980,48,Education
4710.104231,1710.104231,0,1500,200,7,9,4,36834,52,Independent Restaurant
20911.95865,17911.95865,0,8800,2500,8,2,4,61838,11,Independent Restaurant
3400.688654,400.6886539,3000,1900,300,8,4,7,38256,10,Independent Restaurant
6799.892115,3799.892115,0,3000,600,9,5,3,103618,61,Hospitality
4426.872308,1426.872308,0,0,750,9,2,8,69848,34,Independent Restaurant
3186.504615,186.5046154,0,1750,500,9,6,4,60732,42,Independent Restaurant
6353.341154,3353.341154,1000,2700,900,10,6,9,60387,5,Independent Restaurant
10472.95308,7472.953077,3000,1250,1450,10,2,6,89650,27,Independent Restaurant
5886.054231,2886.054231,3000,2400,1800,10,7,9,67962,25,Health Care
4928.969615,1928.969615,0,1950,1500,10,4,6,28464,68,Independent Restaurant
10448.05712,4448.057115,0,3620,580,0,0,0,35402,25,Independent Restaurant
6054.742115,54.74211538,0,1600,1300,1,7,10,94886,10,Independent Restaurant
6687.141731,687.1417308,1500,1600,1850,2,5,6,22424,48,Independent Restaurant
8461.594231,2461.594231,2000,1800,2400,2,7,6,74961,16,Independent Restaurant
6477.5,477.5,0,150,75,3,8,7,101171,10,Retail
10249.29962,4249.299615,0,4300,3300,4,9,2,51191,51,Independent Restaurant
8363.195962,2363.195962,4000,3500,4460,4,9,8,108733,47,Independent Restaurant
7171.571154,1171.571154,6000,2800,1900,4,8,10,104801,54,Health Care
10118.4275,4118.4275,3000,1500,750,5,4,7,25996,38,Independent Restaurant
6001,1,0,260,260,5,2,3,104627,58,Education
13425.88135,7425.881346,2500,7050,375,6,5,4,80942,9,Independent Restaurant
6805.835192,805.8351923,5000,3750,3625,6,5,10,50236,31,Regional
8078.995,2078.995,0,2600,2400,6,9,10,116398,11,Independent Restaurant
8078.995,2078.995,0,2600,2400,6,9,10,116398,11,Independent Restaurant
8398.978654,2398.978654,0,6300,650,7,3,8,144814,39,Independent Restaurant
7214.110769,1214.110769,6000,2850,2475,7,2,4,4713,28,Independent Restaurant
22267.45173,16267.45173,0,21000,7000,8,6,7,129109,3,Independent Restaurant
14442.80846,8442.808462,2000,4600,2900,8,5,1,1535,48,Independent Restaurant
7976.431154,1976.431154,500,4800,1675,8,9,10,6493,12,Independent Restaurant
18148.30058,12148.30058,4000,5200,0,10,7,3,121876,1,Independent Restaurant
7679.208462,1679.208462,0,180,36,10,7,1,16692,13,Independent Restaurant
5143.537143,2643.537143,0,1400,1050,0,0,0,60124,26,Independent Restaurant
4287.370769,1787.370769,0,1800,300,0,0,0,10927,30,Independent Restaurant
4962.298269,2462.298269,0,1250,0,0,0,0,129789,12,Independent Restaurant
2542.758462,42.75846154,0,0,1000,0,0,0,51812,22,Independent Restaurant
7089.071346,4589.071346,2500,0,4300,1,5,6,122375,16,Independent Restaurant
7515.0925,5015.0925,1300,205,1285,1,4,5,93082,11,Independent Restaurant
3677.760385,1177.760385,1000,1450,450,1,6,9,131099,20,Hospitality
2726.8025,226.8025,0,1500,450,1,10,9,59601,29,Independent Restaurant
3037.451923,537.4519231,0,750,0,2,6,1,118886,37,Hospitality
3785.696346,1285.696346,0,1920,440,2,3,9,67735,12,Independent Restaurant
2600.175962,100.1759615,2500,1115,745,2,4,7,38997,32,Independent Restaurant
2501,1,500,2175,0,2,10,8,107637,19,Independent Restaurant
2501,1,500,2175,0,2,10,8,107637,19,Independent Restaurant
3960.323654,1460.323654,0,2750,1200,3,10,8,148087,71,Independent Restaurant
3781.861923,1281.861923,0,250,250,3,8,7,40714,15,Independent Restaurant
2848.130962,348.1309615,500,750,750,3,4,8,69000,39,Independent Restaurant
4788.948462,2288.948462,0,2150,1350,4,10,8,66723,36,Hospitality
3600.850577,1100.850577,0,1050,1000,4,3,10,149262,30,Independent Restaurant
2919.513846,419.5138462,0,0,200,4,1,6,106632,6,Independent Restaurant
2899.511154,399.5111538,0,1625,750,4,3,8,131119,39,Independent Restaurant
2501,1,1300,1620,65,4,3,8,44932,56,Independent Restaurant
18469.67038,15969.67038,0,6125,1850,5,8,9,126599,23,Independent Restaurant
4791.058269,2291.058269,1000,3975,1675,5,6,9,153180,18,Independent Restaurant
7617.88,5117.88,0,2650,1850,5,7,8,10649,18,Independent Restaurant
6456.864038,3956.864038,0,1600,95,5,3,9,140325,25,Independent Restaurant
3450.0625,950.0625,0,1125,1125,5,3,8,119843,58,Retail
3392.975577,892.9755769,1500,450,600,5,7,9,41665,58,Hospitality
5891.699038,3391.699038,1000,2750,1650,6,7,1,3552,2,Independent Restaurant
3248.571154,748.5711539,0,1250,1500,6,9,8,62820,28,Other
3370.070962,870.0709615,0,500,250,6,7,8,98295,39,Independent Restaurant
3433.265,933.265,0,1750,1125,7,4,1,7803,36,Independent Restaurant
4829.616538,2329.616538,1000,1550,1775,7,4,5,121719,15,Independent Restaurant
2577.674615,77.67461538,0,1325,125,7,1,9,78230,47,Independent Restaurant
4787.92,2287.92,0,3650,2100,8,5,10,53110,50,Independent Restaurant
2553.163846,53.16384615,500,4800,5000,10,7,6,133171,14,Independent Restaurant
6534.823269,4034.823269,0,2250,250,10,6,5,31135,22,Independent Restaurant
2547.589038,47.58903846,2500,1000,750,10,6,9,122884,24,Independent Restaurant
7309.925769,2309.925769,3000,600,2000,0,0,0,133935,24,Retail
5317.202692,317.2026923,0,2500,3000,0,0,0,76635,30,Independent Restaurant
5317.202692,317.2026923,0,2500,3000,0,0,0,76635,30,Independent Restaurant
6804.484615,1804.484615,1500,1030,1630,0,0,0,15718,46,Independent Restaurant
5100.622308,100.6223077,0,700,700,0,0,0,148598,9,Independent Restaurant
11193.44904,6193.449038,0,3800,2000,1,8,6,20232,14,Independent Restaurant
7001.669423,2001.669423,0,300,1450,1,7,10,139516,20,Independent Restaurant
12529.28385,7529.283846,2500,3475,1150,2,6,1,427,25,Independent Restaurant
11409.85385,6409.853846,0,1400,650,2,7,10,93076,67,Independent Restaurant
10593.46769,5593.467692,5000,2500,3750,2,5,10,71525,30,Independent Restaurant
9038.330192,4038.330192,5000,3300,3300,2,1,6,147330,34,Independent Restaurant
8309.301923,3309.301923,0,1350,250,3,10,8,28971,1,Independent Restaurant
11522.50673,6522.506731,0,300,300,3,4,5,57491,45,Independent Restaurant
5115.275385,115.2753846,4000,1550,1050,3,5,6,148663,32,Independent Restaurant
5115.275385,115.2753846,4000,1550,1050,3,5,6,148663,32,Independent Restaurant
7793.251538,2793.251538,5000,500,1000,3,4,8,153898,8,Independent Restaurant
9990.523077,4990.523077,0,0,500,4,8,6,121708,6,Independent Restaurant
9990.523077,4990.523077,0,0,500,4,8,6,121708,7,Independent Restaurant
11273.73115,6273.731154,0,6000,2000,4,7,9,145502,3,Independent Restaurant
15782.36288,10782.36288,0,4500,2500,4,8,9,125076,48,Independent Restaurant
12377.19615,7377.196154,2500,1900,800,4,10,7,104139,58,Education
6518.815962,1518.815962,0,1800,325,4,6,7,136675,53,Independent Restaurant
31303.80643,26303.80643,0,3000,2400,5,7,6,32732,22,Regional
11090.99308,6090.993077,0,500,0,5,1,9,10987,18,Hospitality
7802.0825,2802.0825,0,3300,2000,5,3,6,51544,9,Independent Restaurant
5050.201346,50.20134616,5000,4200,1900,5,1,2,55790,16,Education
5352.940385,352.9403846,3000,1720,2420,5,9,8,29375,15,Independent Restaurant
5352.940385,352.9403846,3000,1720,2420,5,9,8,29375,15,Independent Restaurant
5001,1,0,0,0,5,2,9,30144,71,Independent Restaurant
18993.19673,13993.19673,0,3000,0,5,1,6,64909,48,Independent Restaurant
13210.78808,8210.788077,0,6000,4000,6,3,7,50859,3,Independent Restaurant
13871.96865,8871.968654,0,3200,1600,6,7,5,148753,68,Independent Restaurant
31972.79788,26972.79788,0,15750,6000,7,10,6,96766,34,Independent Restaurant
9999.737885,4999.737885,0,1200,850,7,6,5,15991,2,Independent Restaurant
8438.011731,3438.011731,0,3250,2000,7,8,9,140699,22,Independent Restaurant
15106.99462,10106.99462,0,1575,2925,8,2,10,74488,60,Other
6175.357714,1175.357714,5000,3200,2400,8,5,6,21613,36,Other
9996.008846,4996.008846,0,4000,3000,9,3,4,31383,64,Independent Restaurant
23989.914,18989.914,5000,2900,2500,9,10,7,9543,24,Independent Restaurant
7186.095192,2186.095192,0,2750,2500,9,3,2,38041,35,Independent Restaurant
6824.491346,1824.491346,5000,3750,2625,9,3,10,116445,46,Independent Restaurant
7613.687115,2613.687115,3600,3230,1160,9,4,3,131476,32,Independent Restaurant
6552.105962,1552.105962,0,2580,1580,9,6,8,9515,19,Education
5873.934423,873.9344231,0,625,625,10,4,8,75432,42,Government
15417.13173,5417.131731,5000,7300,2900,0,0,0,131327,21,Independent Restaurant
12837.18538,2837.185385,5000,700,50,0,0,0,30741,32,Independent Restaurant
12722.26962,2722.269615,0,3200,3700,0,0,0,78757,3,Independent Restaurant
14722.40404,4722.404038,4500,1275,1125,4,10,9,99666,47,Independent Restaurant
30568.93885,20568.93885,0,17000,13500,5,10,9,4557,47,Government
12778.84269,2778.842692,0,4000,3500,7,4,10,97687,28,Independent Restaurant
16681.64627,6681.646275,0,5750,7500,8,3,5,97051,36,Hospitality
17345.51615,7345.516154,10000,12400,9600,8,6,7,79011,13,Regional
15246.38692,5246.386923,5000,4750,1250,8,10,5,109042,48,Education
12776.56231,2776.562308,0,5375,1500,8,3,5,111187,10,Independent Restaurant
63603.07846,53603.07846,0,5400,1150,9,7,6,98274,17,Other
4534.646154,34.64615385,0,0.2,0.7,0,0,0,153928,19,Independent Restaurant
9263.001923,4763.001923,3500,4400,3500,1,5,7,58063,33,Independent Restaurant
4701.923846,201.9238462,3500,350,300,1,6,10,76037,68,Independent Restaurant
7288.776538,2788.776538,0,2600,3150,2,5,8,65043,9,Independent Restaurant
27253.65212,22753.65212,0,19900,2750,3,1,5,133735,8,Independent Restaurant
8027.018269,3527.018269,0,4800,1050,3,5,8,14578,34,Independent Restaurant
8471.0325,3971.0325,2000,4625,550,3,6,9,93183,34,Hospitality
4517.361731,17.36173077,2500,2050,600,3,10,8,6835,11,Independent Restaurant
4513.5304,13.5304,3000,975,1575,4,6,10,65763,50,Hospitality
5937.456538,1437.456538,0,5000,125,5,4,2,10514,37,Retail
9883.764231,5383.764231,0,9750,4100,6,5,7,132359,10,Independent Restaurant
9646.663846,5146.663846,0,1800,0,7,2,4,134508,61,Independent Restaurant
5714.007143,1214.007143,1500,5700,300,9,2,1,132841,47,Independent Restaurant
1193.489333,893.4893333,0,1300,260,0,0,0,123104,58,Independent Restaurant
7642.039038,7342.039038,0,1150,750,0,0,0,39824,8,Independent Restaurant
1010.712308,710.7123077,0,115,190,0,0,0,13811,30,Independent Restaurant
413.8001923,113.8001923,0,300,425,0,0,0,52732,3,Hospitality
861.0059616,561.0059616,0,380,80,0,0,0,52340,21,Hospitality
3354.558462,3054.558462,0,330,1230,1,4,6,23930,43,Independent Restaurant
1833.235962,1533.235962,0,0,375,1,9,10,66405,25,Independent Restaurant
584.6334616,284.6334616,0,310,100,1,4,3,89411,33,Other
2294.515962,1994.515962,0,0,625,2,3,6,105064,33,Education
2205.119423,1905.119423,0,900,400,2,7,4,9491,42,Independent Restaurant
1446.388,1146.388,0,0,220,2,10,5,107249,37,Independent Restaurant
1168.497115,868.4971154,0,507.5,255,2,9,5,140238,47,Hospitality
857.3205769,557.3205769,0,0,0,2,10,9,138419,30,Independent Restaurant
6867.947885,6567.947885,0,625,1060,3,7,9,75734,53,Independent Restaurant
960.8362791,660.8362791,0,800,300,3,2,1,113610,32,Independent Restaurant
3268.273077,2968.273077,100,2535,520,4,10,7,152090,33,Hospitality
654.4619231,354.4619231,0,220,55,4,5,6,139033,42,Independent Restaurant
6093.403269,5793.403269,0,2480,3530,5,8,7,123199,5,Independent Restaurant
601.8321154,301.8321154,300,1250,650,5,3,6,23374,17,Independent Restaurant
601.8321154,301.8321154,300,1250,650,5,3,6,23374,17,Independent Restaurant
355.3061539,55.30615385,0,400,400,5,9,7,84978,47,Independent Restaurant
301,1,0,0,300,5,9,1,60532,16,Other
19289.93538,18989.93538,0,12500,5000,6,5,9,88411,24,Independent Restaurant
1343.485192,1043.485192,0,702,399,8,4,10,147542,34,Independent Restaurant
1533.397381,1233.397381,0,430,350,8,7,10,58074,33,Education
657.8213462,357.8213462,0,250,70,8,5,10,140711,22,Government
17682.42962,17382.42962,0,1030,1120,9,2,3,10095,1,Independent Restaurant
